Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2015-02-20,1109.4481201171875,1119.0890045416902,1095.6398654039724,1119.0890045416902,1801588
2015-02-23,1118.1973876953125,1128.7091018605079,1107.561356013746,1107.561356013746,1614892
2015-02-24,1121.5562744140625,1132.0264827249803,1110.8787352455026,1117.0986609747608,2199922
2015-02-25,1108.058837890625,1128.7090082520117,1106.2551204594483,1123.733068465449,1767994
2015-02-26,1101.52783203125,1116.5800689727491,1088.631916486354,1110.8784717400408,1991994
2015-02-27,1103.974609375,1109.5310356198531,1084.879417983198,1102.7720297123792,2877376
2015-03-02,1106.8974609375,1123.297344892455,1099.9104748147993,1111.16849499477,2176038
2015-03-03,1151.1005859375,1156.9058482585106,1109.6965852465685,1112.1223960678585,3424308
2015-03-04,1138.66064453125,1166.069814160108,1126.075625682433,1156.0764300630462,3862994
2015-03-05,1118.114013671875,1148.902630934753,1111.7282668820108,1140.3191578843675,2173514
2015-03-09,1097.5262451171875,1111.2100766952105,1082.2666793527303,1094.706526241842,2883174
2015-03-10,1095.826416015625,1110.567659182194,1076.1507392859476,1098.3972982185535,3037052
2015-03-11,1080.8363037109375,1102.9791945001216,1077.2080144088684,1095.5360384075987,2240200
2015-03-12,1086.0196533203125,1088.4453633176668,1074.0152183728446,1088.0307016529132,1827636
2015-03-13,1070.801513671875,1094.6859631072125,1067.7537101602243,1093.877393166086,1586838
2015-03-16,1062.487548828125,1082.2668889655167,1058.2165136551719,1071.9832599649774,1556296
2015-03-17,1071.3609619140625,1080.8981769892291,1060.6005155872695,1070.8633883311986,1267318
2015-03-18,1061.264404296875,1077.8922768152238,1058.092181724059,1074.367652558158,1255170
2015-03-19,1076.5653076171875,1080.5460999470695,1064.8926226769495,1068.1684092140106,2448964
2015-03-20,1082.66064453125,1085.5840289510888,1069.3500684012913,1076.4614740859536,1963908
2015-03-23,1085.2318115234375,1090.974916477345,1080.608374131494,1084.7549910698344,1566608
2015-03-24,1074.51318359375,1093.4632083297806,1070.6983151353215,1090.5605756190075,2394878
2015-03-25,1067.235595703125,1083.9257298369962,1055.3969834181567,1074.5543345246633,2224858
2015-03-26,1042.0860595703125,1072.6050911865138,1037.068613946568,1058.7554348772042,3091642
2015-03-27,1042.791259765625,1066.4683820114824,1038.3543998382722,1049.5087590350136,2751776
2015-03-30,1063.254638671875,1065.6389431802718,1044.9473671582266,1047.0206754263975,1339006
2015-03-31,1059.0252685546875,1065.4525251479758,1045.3621852696579,1065.4525251479758,2427028
2015-04-01,1054.339599609375,1063.0268437782079,1045.8805408733083,1060.7046976128152,2075758
2015-04-06,1056.267333984375,1062.7359931009469,1036.6953300457558,1060.7041921013756,1568542
2015-04-07,1071.900634765625,1077.705899325284,1054.899502840909,1062.5499919598753,1886922
2015-04-08,1095.287109375,1101.5485400271778,1074.326046490688,1075.6321900359492,1652134
2015-04-09,1104.886962890625,1114.382676270903,1092.6958469564554,1102.5855699795409,2544450
2015-04-10,1100.4083251953125,1107.4783263919044,1089.7307879842795,1098.2313515891797,1815544
2015-04-13,1101.1339111328125,1105.0731964484826,1089.7307167979784,1104.658534836307,1308642
2015-04-15,1089.6270751953125,1125.3501333702463,1082.017993951386,1100.8021856403955,2913934
2015-04-16,1070.9884033203125,1089.316432682818,1066.2405464627034,1089.2956793478681,3217570
2015-04-17,1026.225341796875,1061.5337379374896,1024.2141924631246,1060.3312597442807,9668742
2015-04-20,1007.130126953125,1029.9779206581131,1005.4922338597398,1028.381534219545,2890722
2015-04-21,1006.4044799804688,1016.7502668944193,995.6025248015908,1007.1301377973796,2546032
2015-04-22,1013.8895263671875,1025.4585491651133,998.3189567786843,1008.2500858451164,4186812
2015-04-23,1018.9274291992188,1028.2780704773786,1008.3328028615015,1025.0436890753765,4342990
2015-04-24,1033.772216796875,1042.4593578652687,1014.9051122690827,1018.1187399633769,3625158
2015-04-27,1036.7369384765625,1044.947258612812,1030.8487638537504,1036.446695596319,2733052
2015-04-28,1034.5809326171875,1040.8008580637838,1018.0359714235476,1040.8008580637838,3088298
2015-04-29,1031.3876953125,1034.5805690057725,1016.3562140994902,1030.0192919480317,2019620
2015-04-30,1021.6019897460938,1032.5076124865789,1006.425432569075,1028.360995568962,3738054
2015-05-04,1029.004150390625,1038.6450385556168,1018.9070936890964,1032.9226846879446,1890630
2015-05-05,1044.0557861328125,1051.7684314178862,1036.6540358227398,1037.068697437069,3255070
2015-05-06,1021.33251953125,1042.874174580095,1018.3262222089019,1042.874174580095,3394406
2015-05-07,1055.417236328125,1058.9418592566346,1017.4549538333271,1022.0991426213951,3205028
2015-05-08,1047.95361328125,1073.1443075168168,1043.4130886414955,1061.533781778613,3003664
2015-05-11,1059.875,1062.7983843903398,1047.020491001565,1051.1671068075118,2573082
2015-05-12,1046.14990234375,1063.6071994052913,1042.0447922438584,1061.5338910243843,2467386
2015-05-13,1043.039794921875,1056.1431425638048,1028.547391599097,1056.1431425638048,1863774
2015-05-14,1036.34326171875,1044.947492060118,1030.434332448172,1044.947492060118,1309050
2015-05-15,1041.277587890625,1050.0891481730373,1037.0688125323873,1042.8740757772707,1461454
2015-05-18,1045.1131591796875,1047.1243086322565,1035.451623935785,1042.5008718307452,4507752
2015-05-19,1041.9207763671875,1049.0944463860783,1035.3069403219135,1044.6989904246864,1957722
2015-05-20,1060.310546875,1065.6388881073744,1043.6618216005497,1044.947313154683,1897814
2015-05-21,1059.6683349609375,1069.827550068174,1056.620529934446,1060.290327722605,1579578
2015-05-22,1085.5426025390625,1090.0417215607729,1052.9295069798166,1057.3871193456855,2691632
2015-05-25,1078.5352783203125,1093.4215955698273,1072.1909329065654,1086.4138520566007,982978
2015-05-26,1081.790283203125,1087.7613715567784,1073.5177007897255,1080.1937950654371,1961740
2015-05-27,1084.4439697265625,1091.866373380276,1074.8030855678232,1081.4376725157729,1620690
2015-05-28,1082.0596923828125,1087.6576252615894,1070.7601612015778,1079.7375463980509,2763608
2015-05-29,1082.3914794921875,1098.273043197597,1076.9801239413723,1085.1696926959557,4423532
2015-06-01,1085.480224609375,1097.6505810590793,1081.582446705679,1082.0385136491145,882264
2015-06-02,1078.0791015625,1090.5604614059848,1074.1813213962753,1084.755196592417,3935820
2015-06-03,1082.6405029296875,1088.7361126587327,1074.1814423148674,1079.7793768723855,1804684
2015-06-04,1080.4635009765625,1087.5750117348193,1073.3520914540986,1085.2114596731938,4131468
2015-06-05,1078.0361328125,1091.9099186194787,1075.587769586838,1084.795135707815,2308534
2015-06-08,1078.70556640625,1083.9579700556064,1072.0929838369395,1083.9579700556064,1570320
2015-06-09,1072.0927734375,1083.9577573276501,1067.6356134914422,1081.8651747845465,2578914
2015-06-10,1088.4569091796875,1092.3281872379061,1072.9927432095328,1073.9134591771904,2763350
2015-06-11,1076.13134765625,1093.5834628507569,1070.0419129903073,1090.4445895360304,1847336
2015-06-12,1048.7188720703125,1083.5184850080946,1036.5818911869965,1076.3827568464892,2571456
2015-06-15,1048.2998046875,1054.8495448865258,1038.3390948297415,1048.5090628686426,2525176
2015-06-16,1051.313720703125,1054.3689123809954,1043.9687337875127,1046.291521400403,1267396
2015-06-17,1052.0667724609375,1058.4909392730356,1047.0445745834984,1055.0800707520257,1975720
2015-06-18,1058.8680419921875,1065.668937369867,1049.639729675092,1052.5693461454769,2165046
2015-06-19,1067.0289306640625,1069.3098255120651,1057.6332541981712,1060.9394941969022,1999610
2015-06-22,1084.5855712890625,1088.1429617409078,1065.9615859823432,1065.9615859823432,1102002
2015-06-23,1077.5128173828125,1091.4912301497066,1074.4157334144388,1088.1430975418855,898318
2015-06-24,1075.712646484375,1083.0784732918958,1070.9206544821843,1079.7722348389036,1170246
2015-06-25,1067.2169189453125,1076.8427970377604,1064.7685569075743,1072.2391162109375,1930992
2015-06-26,1085.129638671875,1086.6153927329613,1067.3007942926079,1067.3007942926079,1290102
2015-06-29,1085.1715087890625,1089.8170833098725,1064.4549398090937,1076.4245538682765,1372756
2015-06-30,1067.6146240234375,1083.4345678444315,1063.0318888748839,1081.86513100062,1549952
2015-07-01,1085.25537109375,1091.4912271881376,1070.0422527274811,1073.0346053668427,1279708
2015-07-02,1078.8311767578125,1089.377774751021,1076.0271359443225,1088.1431712036904,1445880
2015-07-03,1089.7750244140625,1092.3280158198706,1075.587356573589,1076.8638522764932,963470
2015-07-06,1102.080078125,1106.9767032199247,1079.8986923894022,1079.8986923894022,1182338
2015-07-07,1094.9442138671875,1107.771708650516,1089.3988681113385,1101.8497387706977,1642836
2015-07-08,1086.091796875,1097.2242702341157,1079.9814174286162,1087.284507140169,2667850
2015-07-09,1055.7073974609375,1087.4100081081788,1049.0738730422333,1086.0498300936106,3934122
2015-07-10,1035.5565185546875,1070.9839054269498,1027.4581820332794,1070.9839054269498,8263654
2015-07-13,1050.287841796875,1054.0754356152513,1035.99544557036,1035.99544557036,2280308
2015-07-14,1046.0821533203125,1052.5691600722487,1042.1062459562224,1050.8950938136845,1703274
2015-07-15,1065.438232421875,1067.1959810432325,1046.2911051967742,1046.7096216388527,2003660
2015-07-16,1063.115478515625,1070.9208717072027,1057.4237160339605,1064.58028610807,1456608
2015-07-17,1073.24365234375,1075.6292780921633,1064.4130156593815,1065.8778233829235,1070526
2015-07-20,1081.7364501953125,1083.728675669977,1070.3073672090793,1075.3823404294392,853786
2015-07-21,1074.292236328125,1090.6285734964815,1071.6499971135565,1080.4157516555792,1274500
2015-07-22,1060.3046875,1077.4797530017936,1057.3687753664801,1074.1244248491994,1320628
2015-07-23,1043.7589111328125,1064.4151533397078,1041.4101400958627,1055.8799950428252,1496780
2015-07-24,1050.7000732421875,1055.4604863526247,1045.2267757248915,1047.4915814288418,1574972
2015-07-27,1047.3031005859375,1050.637438444211,1040.634322472871,1043.5073640116557,2003738
2015-07-28,1049.3997802734375,1056.5088607028006,1045.2475006057132,1048.3302490379715,1891188
2015-07-29,1051.37158203125,1054.852757045656,1041.6201551708823,1053.1541009197042,2413318
2015-07-30,1040.424560546875,1055.5865147727313,1037.132205431937,1055.271952681695,2770574
2015-07-31,1053.0489501953125,1056.509132945133,1043.087818036739,1044.3040837417095,1963776
2015-08-03,1052.566650390625,1059.0256171564622,1048.9176485251985,1049.9661887402049,1179324
2015-08-04,1052.272705078125,1058.1865113199553,1042.6681201511726,1052.901829044427,2342692
2015-08-05,1068.315673828125,1069.5110506668855,1053.1538228331567,1056.9285677178632,988994
2015-08-06,1079.2833251953125,1083.3516403378785,1069.5528934656147,1075.8021515550363,2211366
2015-08-07,1070.370361328125,1079.1571038984532,1068.2522905671824,1079.1571038984532,1188506
2015-08-10,1078.7801513671875,1085.8682422331276,1072.2792020606546,1078.7381688001562,1431182
2015-08-11,1092.2431640625,1094.6757974249642,1066.1974910099366,1081.254484966114,2200306
2015-08-12,1120.5538330078125,1128.8163086597017,1091.3205549925008,1091.7819536030945,3479784
2015-08-13,1105.4130859375,1125.7127837013813,1072.027524270019,1119.8409584510762,1406426
2015-08-14,1133.765625,1140.5392567155382,1106.0422811529927,1106.4197146990234,2293964
2015-08-17,1126.02734375,1131.0813280963978,1113.5497151154668,1128.2712607823755,773644
2015-08-18,1149.5777587890625,1153.3525043827467,1128.2295163345038,1135.3176087684776,1916926
2015-08-19,1146.5157470703125,1154.5895059752916,1141.6084974030766,1153.3941292827092,1690070
2015-08-20,1126.9083251953125,1151.297333394031,1120.6799544003102,1151.297333394031,2349298
2015-08-21,1122.420166015625,1144.9637775937742,1113.591540514771,1137.4562716268106,3536080
2015-08-24,1081.52734375,1109.35564444739,1077.5220016957662,1106.8391477114035,4692344
2015-08-25,1076.7039794921875,1099.7089930942766,1063.429501140556,1085.4068634001608,3925800
2015-08-26,1080.7303466796875,1106.8389967547087,1053.552165158438,1072.8872867348448,3216158
2015-08-27,1079.8494873046875,1096.730983241066,1067.7493957546467,1096.730983241066,5264798
2015-08-28,1078.2559814453125,1094.2566655891312,1072.7405979865157,1094.2566655891312,2744152
2015-08-31,1075.4034423828125,1086.2872653536842,1061.562716608036,1086.2872653536842,3692044
2015-09-01,1064.226318359375,1095.179245482353,1061.122680332025,1072.0274983907732,2987602
2015-09-02,1087.042724609375,1099.0589555364575,1068.6722780011667,1073.5794261453386,3765950
2015-09-03,1092.830810546875,1096.7732815755728,1080.520905032149,1088.8463569426808,2265074
2015-09-04,1068.441162109375,1096.7307480072832,1064.959989177437,1095.262792153759,2426396
2015-09-07,1065.212158203125,1073.684343884153,1062.255253890636,1070.769422144927,1759184
2015-09-08,1065.4425048828125,1075.4246263457746,1058.3962954738695,1067.4137396397853,1787746
2015-09-09,1069.4061279296875,1079.5769676599728,1066.9944855194137,1074.9423995922332,2045076
2015-09-10,1067.581298828125,1081.464007480176,1059.8640864465406,1066.1553255825509,2665818
2015-09-11,1070.35009765625,1077.2284820901002,1065.5687941347358,1068.0433086526805,1592672
2015-09-14,1070.2027587890625,1075.802003155893,1066.574851471905,1075.802003155893,1589318
2015-09-15,1064.1634521484375,1073.2437693488716,1063.6391820468764,1070.203002759818,1379900
2015-09-16,1069.65771484375,1075.8021187348475,1065.7571252789803,1071.607958427889,1756816
2015-09-18,1070.0352783203125,1084.6099871577965,1064.8974313200483,1075.802249443058,2455294
2015-09-21,1069.9515380859375,1072.4890261497726,1062.4649192126378,1069.511130670476,1108840
2015-09-22,1059.78076171875,1078.9060769630112,1044.3462267240066,1072.6568172074885,2081246
2015-09-23,1062.23388671875,1072.7612692305393,1053.8246778733246,1062.9259845535635,1228352
2015-09-24,1082.26123046875,1086.2876658645337,1061.0807180648276,1063.4294891117856,2354254
2015-09-28,1087.8394775390625,1098.4507249528065,1081.8837896203759,1087.965322843673,2366812
2015-09-29,1085.553955078125,1104.7422457937917,1077.8367381314201,1083.498856703256,3325952
2015-09-30,1085.4697265625,1108.8101887408309,1078.2976711629042,1108.8101887408309,3368336
2015-10-01,1109.1876220703125,1111.4314362880764,1087.2101616873044,1090.062211037342,2834408
2015-10-05,1137.3095703125,1161.7825394947545,1112.5850129206037,1112.5850129206037,4807306
2015-10-06,1132.4234619140625,1143.328280436198,1125.7128043619791,1142.9088643391926,3979590
2015-10-07,1113.109130859375,1139.5533315198759,1110.1732187060297,1129.8857717356336,2065530
2015-10-08,1104.657958984375,1123.3429635780333,1098.8699972979348,1119.8407987730864,2357550
2015-10-09,1102.91748046875,1111.704329474314,1093.837163075898,1111.6623469066978,2249724
2015-10-12,1087.378173828125,1115.7936133490346,1085.0294028131823,1113.5496963544642,2455912
2015-10-13,1089.873779296875,1095.5149056325638,1076.892870859896,1091.6562978071884,6179712
2015-10-14,1041.7039794921875,1068.6724612180883,1040.1521600552824,1068.6724612180883,8337128
2015-10-15,1035.0142822265625,1050.0084107199673,1033.8608877270697,1044.3462922679123,3215710
2015-10-16,1036.79638671875,1045.184706999646,1035.9575546906603,1040.5291482851535,2333828
2015-10-19,1043.821533203125,1046.42189183216,1030.0227882481531,1044.3458031846435,3130642
2015-10-20,1059.7596435546875,1061.1227458962537,1046.6948728395096,1046.9674523492188,2695084
2015-10-21,1061.12255859375,1066.1555509665266,1057.8720843529984,1063.2196387490735,1929688
2015-10-23,1066.439697265625,1071.0003165846274,1062.2995103607795,1071.0003165846274,2335398
2015-10-26,1066.1875,1071.4205851193715,1057.171446945723,1071.4205851193715,1414630
2015-10-27,1063.896728515625,1069.697197282064,1059.3781834600054,1063.4553617304637,1530420
2015-10-28,1063.05615234375,1064.9265994546708,1055.048849023508,1055.048849023508,1255342
2015-10-29,1048.869873046875,1065.7039972836246,1046.6421048684863,1064.926448825029,3130316
2015-10-30,1048.8070068359375,1055.826494710909,1044.5196629485577,1050.824610612231,1516696
2015-11-02,1058.1170654296875,1060.407841887872,1045.5912192055034,1050.8243037140874,1319294
2015-11-03,1069.0880126953125,1070.9164887210381,1058.6008027138873,1062.593936573638,1364906
2015-11-04,1065.0318603515625,1070.6642396422226,1059.2312875387402,1069.739534438926,991434
2015-11-05,1043.5316162109375,1065.5148827319242,1042.417783417613,1063.7705553115325,1596098
2015-11-06,1053.2413330078125,1058.4954551918283,1043.8679585076136,1047.4617986053952,908024
2015-11-09,1038.7822265625,1051.9805429408307,1037.6263194630744,1048.7229865697223,2021556
2015-11-10,1033.2337646484375,1041.1570232531253,1029.8081174687757,1039.4546668615549,1361920
2015-11-13,1007.698486328125,1024.78495197838,1003.1379701814911,1024.78495197838,2743232
2015-11-16,998.1156005859375,1004.588641158945,990.2974219960145,1004.588641158945,2043528
2015-11-17,1004.8196411132812,1008.1402062032145,998.283490786527,1000.5953051862431,1985028
2015-11-18,988.3847045898438,1004.126038530407,986.0939272010422,1004.126038530407,1520352
2015-11-19,993.0504760742188,1001.0577815987684,988.6159748806577,994.2274203777605,1866906
2015-11-20,1008.0978393554688,1018.6901279262893,992.7977757580062,994.7102965351343,2012126
2015-11-23,1005.0296630859375,1014.423973238432,1001.3307400486698,1011.0193631785783,1088082
2015-11-24,995.3196411132812,1005.617718230666,994.2898539254529,1000.4056712680547,998640
2015-11-26,985.9041748046875,1001.3932599513238,982.6676572083409,999.5017766342922,2915292
2015-11-27,989.18310546875,991.7470554945025,980.419188714725,986.9343001509858,1737206
2015-11-30,997.6739501953125,1005.1137681223148,987.8381699935251,994.0801094027286,4100048
2015-12-01,992.777099609375,999.5654887232041,990.7385612691199,993.197429488141,1721994
2015-12-02,994.1640014648438,999.5863173422116,986.3038548945644,999.5442433152671,1640296
2015-12-03,988.0902709960938,997.4426089859537,986.5140342562298,991.9783216210917,2283358
2015-12-04,978.6961669921875,986.6404642330649,975.6278406019242,983.5720352231899,1246092
2015-12-07,975.081298828125,985.2111875999846,973.1687773057201,980.2933484135165,1382604
2015-12-08,978.9482421875,987.3548393724507,974.0304033582228,974.9130344908859,1139964
2015-12-09,995.1936645507812,997.3584242763153,975.1649935542706,982.6888548274021,5282806
2015-12-10,1002.2976684570312,1005.0928212020463,988.6159098943937,995.7615180866576,1723988
2015-12-11,1002.9071655273438,1005.4081079685891,993.3446600722947,1001.6461757970077,1652378
2015-12-14,999.7332763671875,1003.3271162643985,979.6205593410016,981.5540146250697,2718532
2015-12-15,998.6404418945312,1002.4864179217514,993.2602007629042,999.7332376337347,1135868
2015-12-16,1012.3220825195312,1014.8861349250051,1002.0660781367621,1002.0660781367621,1435934
2015-12-17,1025.4996337890625,1027.7063652481845,1005.9963720362748,1015.0964711960594,1618844
2015-12-18,1015.8530883789062,1023.166785903019,1009.0647004889444,1017.1981232245432,3024970
2015-12-21,1028.294677734375,1029.8079059092531,1011.6707179203528,1017.1769761720441,1610104
2015-12-22,1010.9140625,1025.604566400554,1008.79137678743,1025.604566400554,1560858
2015-12-23,1019.6363525390625,1023.5033673249512,1013.226321183126,1015.0967688253623,849834
2015-12-24,1023.1878662109375,1024.8481484790645,1010.4728891326256,1017.6184960857265,843160
2015-12-28,1035.146240234375,1036.7014400640558,1017.2822226592634,1020.5608158204952,3704198
2015-12-29,1032.24609375,1036.2392274317526,1028.0217581206482,1033.3179554200738,1708524
2015-12-30,1016.48388671875,1033.591294286516,1013.9619071474938,1031.0903517356091,1605762
2015-12-31,1024.2803955078125,1029.1771951065077,1011.9436786681305,1015.4113984392674,1240318
2016-01-01,1015.684814453125,1025.1843082961543,1013.9404869567028,1025.1843082961543,712262
2016-01-04,996.0133056640625,1014.6759034366995,994.5211146939208,1013.0575930316975,1870184
2016-01-05,987.3336791992188,1003.1591579976333,983.9920777589388,1002.4865892588932,2678020
2016-01-06,1001.0577392578125,1002.9701582231188,987.8593187156961,987.8593187156961,2653228
2016-01-07,996.7071533203125,1001.6039550078185,991.9784425243805,996.1817410096534,3199580
2016-01-08,1007.7827758789062,1011.8809914547334,997.2324567845859,1002.4865793176975,1907544
2016-01-11,992.966064453125,1002.0661628455674,987.2916126081521,1001.435668196126,2930228
2016-01-12,978.128662109375,994.0801604390115,967.4312872492894,993.1133811966943,3482594
2016-01-13,958.0157470703125,978.1075338679248,947.8858595375466,973.9042354843067,4746092
2016-01-14,957.8475341796875,966.2961012828939,945.7420158528557,955.409600903796,2742052
2016-01-15,950.407958984375,963.2699920961118,947.8439055976667,962.0721134767631,3269408
2016-01-18,957.3639526367188,963.3536511900543,949.945174072868,950.7858335189501,2213922
2016-01-19,958.0574951171875,966.7582992868582,953.4338684684242,957.0907162939897,967910
2016-01-20,958.394287109375,960.4538626597954,942.8000061032477,955.746188101971,1615954
2016-01-21,949.925048828125,964.8406638036839,946.2382694192778,962.7761084818211,2675536
2016-01-22,967.305419921875,969.9599212296035,952.2422951207394,957.7197950484251,1343178
2016-01-25,971.055419921875,985.5287021631497,965.5147588742443,969.896717941991,1397560
2016-01-27,977.41796875,981.7156799498117,961.4699719537241,969.9390727718504,1626986
2016-01-28,982.2423706054688,989.7001787569849,972.4882459341896,975.6272549652592,3106660
2016-01-29,1007.5653686523438,1011.2310606737375,983.864640667803,993.829438931095,2235744
2016-02-01,1012.3685302734375,1016.6873289774711,993.9557212502739,1007.4809758997535,1495274
2016-02-02,1010.4304809570312,1025.135423901245,1002.6776482541522,1015.0231139244141,1475588
2016-02-03,1018.0989990234375,1023.8292464973961,994.5036082221322,1005.9642060377896,1308692
2016-02-04,1019.6788940429688,1028.0847301772253,1012.0735745433177,1020.4583227939846,1250046
2016-02-05,1020.4794311523438,1028.0636629205742,1014.6438478735358,1014.6438478735358,1402996
2016-02-08,995.6199951171875,1016.3081349419541,988.8995437170273,1011.2308925951706,1063658
2016-02-09,961.2590942382812,983.2534462208539,950.3884455370375,983.2534462208539,2489610
2016-02-10,955.9503173828125,964.8406608378962,951.441933435969,958.5626433537914,1890732
2016-02-11,926.0977783203125,964.4613670320232,915.0163536607308,960.6692515653181,1962408
2016-02-12,938.16943359375,945.2479670334762,911.7931219143887,926.9615842013195,2172568
2016-02-15,956.09765625,971.982489746993,943.8154560824441,948.028917939955,2479712
2016-02-16,954.5811767578125,961.5123031548566,945.0797966592214,954.7707620284422,1588702
2016-02-17,958.7942504882812,960.521707979559,946.5119485171587,954.3490280402028,1585178
2016-02-18,975.7747802734375,977.4179895452344,959.8267831378571,962.7762069666388,1529140
2016-02-19,977.3757934570312,980.4727295599774,971.3926972451246,972.1933168455109,879012
2016-02-22,975.7957153320312,987.2142395745024,971.2030824665932,977.6286126217409,1324884
2016-02-23,953.9275512695312,977.4807566401051,950.8727921057927,973.4148080037255,1306852
2016-02-24,931.5753173828125,953.2746456827525,927.4671921221443,953.2746456827525,1659328
2016-02-25,932.3761596679688,938.7595146821974,920.9154585230749,935.3044957492858,1830556
2016-02-26,931.3858032226562,950.9362263458802,926.7931706510742,939.475629933379,1537536
2016-02-29,917.1864013671875,942.5514212768192,891.1471864105822,942.5514212768192,2191718
2016-03-01,959.2576904296875,962.8181477625446,910.9503945134227,924.0121254245772,1999760
2016-03-02,977.0386962890625,981.7366653646396,950.6623825017031,971.2030101568645,1527486
2016-03-03,999.9178466796875,1007.4389186498281,969.5177548361582,984.2648740970299,2648284
2016-03-04,993.3446655273438,1002.8038662976589,989.9738962288643,1002.8038662976589,1512966
2016-03-08,991.9749145507812,997.3259882105684,970.8654386722576,986.834513892306,1268152
2016-03-09,993.21826171875,998.3375765499778,967.0526233491645,986.3713864391107,2017784
2016-03-10,989.447265625,994.3138346294704,975.3953292249771,992.7126985548423,1661666
2016-03-11,996.5888061523438,1007.3753068438671,983.8430873547078,985.9498177344823,1530528
2016-03-14,992.2703857421875,1010.388273889497,985.9501922024283,995.219809394075,1636742
2016-03-15,981.6943969726562,995.8516693832407,977.5652868149763,989.763237821143,1623356
2016-03-16,980.49365234375,982.5792953688663,972.003465064935,975.4164102825581,1918246
2016-03-17,991.0272216796875,995.1353465965834,982.5792108924261,983.4219031830713,2221088
2016-03-18,1022.1229248046875,1023.8714707372436,994.377230839463,994.377230839463,3204070
2016-03-21,1030.7178955078125,1034.383585998521,1019.6575604001661,1022.1856369961995,2336982
2016-03-22,1042.031494140625,1047.0454735711935,1026.6101796202065,1028.927584088875,1951984
2016-03-23,1042.3265380859375,1048.2674594265375,1035.3743238653237,1048.2674594265375,2278434
2016-03-28,1042.157470703125,1060.5913637828721,1037.164580812435,1049.5732036948602,3320882
2016-03-29,1040.4722900390625,1047.8669365996157,1034.4049457609162,1044.095908592892,1838796
2016-03-30,1048.94140625,1055.4722726074513,1036.511692860012,1041.104325473967,2136504
2016-03-31,1061.9190673828125,1074.4330315294296,1041.6311819491682,1044.2225233340926,4363964
