Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2015-06-12,28.519207000732422,28.779349998590728,28.505751918419683,28.747953665879802,147544800
2015-06-15,28.463146209716797,28.53490951126304,28.191791172277195,28.2792526425688,175955600
2015-06-16,28.615650177001953,28.67171532300351,28.33981061681886,28.48782171255729,125976400
2015-06-17,28.548364639282227,28.678434439445006,28.422777585681928,28.64255364625347,131672400
2015-06-18,28.67844009399414,28.77487220423219,28.530429012566156,28.53267209726164,141628800
2015-06-19,28.391386032104492,28.6649841840326,28.346534605317565,28.640315386008115,218867600
2015-06-22,28.617889404296875,28.7188059691074,28.499031584550888,28.590977521893688,136157200
2015-06-23,28.487815856933594,28.61788737955462,28.45417643405269,28.588734125576302,121075600
2015-06-24,28.73002052307129,29.109021417570688,28.508003047398923,28.52818567656355,221123600
2015-06-25,28.59321403503418,28.974456204445893,28.59321403503418,28.89820845495229,127752400
2015-06-26,28.425024032592773,28.703106628869005,28.371201980952378,28.631343323024424,176267200
2015-06-29,27.927165985107422,28.36223199911009,27.915953984203853,28.135728364802574,196645600
2015-06-30,28.12899398803711,28.283734277272732,28.001165574181705,28.160390320494802,177482800
2015-07-01,28.391386032104492,28.46763551080897,28.254586956140436,28.458664883257136,120955200
2015-07-02,28.355506896972656,28.411572039232745,28.205251015376632,28.353263812209992,108844000
2015-07-06,28.2568302154541,28.30841089645297,27.998930232404312,28.01911457226379,112241600
2015-07-07,28.187307357788086,28.290466999179422,27.75672582771158,28.232158780663585,187787200
2015-07-08,27.48760986328125,27.951829037386723,27.48088232192741,27.91594824650895,243046400
2015-07-09,26.92696762084961,27.821766850949157,26.73634647111526,27.77467233473049,314380000
2015-07-10,27.646835327148438,27.774663749077142,27.182616141094524,27.34632706579643,245418000
2015-07-13,28.180580139160156,28.203005850855508,27.880070127331642,28.0392949046324,165762000
2015-07-14,28.169361114501953,28.339799570988234,28.041532699880193,28.26579319647779,127072400
2015-07-15,28.440725326538086,28.51473172503096,28.162642699714027,28.194039042534207,134596800
2015-07-16,28.819719314575195,28.833177820731756,28.559577990959436,28.647039460284496,144889600
2015-07-17,29.068649291992188,29.068649291992188,28.774868540267114,28.94755010941288,184658800
2015-07-20,29.618093490600586,29.819926623702536,29.310854199705766,29.37140550841417,235600800
2015-07-21,29.322063446044922,29.808708371380416,29.225633063478252,29.793011914147154,307025600
2015-07-22,28.0819034576416,28.1446961314303,27.357541202785857,27.357541202785857,461802400
2015-07-23,28.06844711303711,28.50126826806808,28.046019692572283,28.301676544929254,203998000
2015-07-24,27.92043113708496,28.198513666928413,27.78587518464276,28.104324671316046,168649200
2015-07-27,27.532461166381836,27.72084087837388,27.38669320838986,27.60422445881408,177822000
2015-07-28,27.669261932373047,27.788121443431375,27.483127003865018,27.669261932373047,134472400
2015-07-29,27.581809997558594,27.69618337965621,27.42034209600256,27.617692513892177,148046800
2015-07-30,27.442758560180664,27.487609976705915,27.294745805897968,27.431544850563416,134513200
2015-07-31,27.202804565429688,27.50331287195031,27.115343090488782,27.49434224490866,171540000
2015-08-03,26.561412811279297,27.487608013037704,26.3550918614755,27.24764935872892,279904000
2015-08-04,25.709226608276367,26.3954632715135,25.3975046134744,26.332670597880302,496554400
2015-08-05,25.879669189453125,26.337160941116487,25.139608650679858,25.33022978612985,397250400
2015-08-06,25.93598747253418,26.24461576160186,25.708460281519265,26.12521993055667,211612000
2015-08-07,26.02384376525879,26.18829575505284,25.794063345836992,25.812085811321772,154681600
2015-08-10,26.96999740600586,27.03082106695544,26.25136763075824,26.25136763075824,219806400
2015-08-11,25.566526412963867,26.623069487702587,25.530483212035413,26.53971690006122,388331200
2015-08-12,25.96076202392578,26.001311704362486,24.69696565548448,25.350265298646253,404870000
2015-08-13,25.940486907958984,26.222081421248344,25.803068647976456,26.140982063923687,194143200
2015-08-14,26.122966766357422,26.201812907957343,25.683679892645728,25.753514801103233,171718000
2015-08-17,26.393291473388672,26.50367604180423,26.01933313324298,26.140982169722307,163538800
2015-08-18,26.244617462158203,26.4563771573359,26.134232857077464,26.228848232860955,138242800
2015-08-19,25.90894889831543,26.24911383864826,25.834607533057312,26.15449849307422,193146000
2015-08-20,25.377290725708008,25.76025846830895,25.147508705174623,25.699434826824245,274006400
2015-08-21,23.825151443481445,25.20834369354234,23.800370986337303,24.877188237813044,513102000
2015-08-24,23.23042106628418,24.509986574734764,20.725355713481914,21.371897320238247,648825200
2015-08-25,23.370092391967773,25.030374333971082,23.316026724282544,25.030374333971082,414406400
2015-08-26,24.710485458374023,24.755539898808536,23.665206628099416,24.124767420424977,387098400
2015-08-27,25.438127517700195,25.510215661293543,24.784827749607206,25.282688478565206,338464400
2015-08-28,25.521480560302734,25.525985317414275,25.127248142440617,25.26917119413288,212657600
2015-08-31,25.402088165283203,25.80082539415544,25.230878153713622,25.237636149652904,224917200
2015-09-01,24.26668930053711,25.20383495662123,24.18558994238257,24.814109108721976,307383600
2015-09-02,25.307462692260742,25.307462692260742,24.584328147835954,24.832132708397356,247555200
2015-09-03,24.863676071166992,25.40658953677416,24.78933468830887,25.34125938687311,212935600
2015-09-04,24.615869522094727,24.88169485787396,24.444661265551147,24.548287858317043,199985200
2015-09-08,25.30071258544922,25.357031508820775,24.852414436652417,25.174558747086415,219374400
2015-09-09,24.814119338989258,25.685935220504565,24.72851347080148,25.62736477446973,340043200
2015-09-10,25.35927963256836,25.519225136439918,24.7577940647591,24.84114495455993,251571200
2015-09-11,25.728731155395508,25.728731155395508,25.1768065137865,25.18356450812768,199662000
2015-09-14,25.976531982421875,26.332467885341497,25.87515863782471,26.262632991006413,233453600
2015-09-15,26.195049285888672,26.251368191893324,25.776036487716738,26.11620316122548,173364800
2015-09-16,26.224336624145508,26.253621836984625,26.005818990460128,26.188291698758928,148694000
2015-09-17,25.66339683532715,26.24235507878789,25.61834240124103,26.05537763048565,256450400
2015-09-18,25.557518005371094,25.749003654376327,25.201583837512686,25.278176722141534,297141200
2015-09-21,25.954008102416992,25.99005303233456,25.604831867104032,25.607083386186236,200888000
2015-09-22,25.54625701904297,25.721971737053007,25.34801336285386,25.541750543920482,201384800
2015-09-23,25.753507614135742,25.843618201695993,25.52372724863778,25.59806689356222,143026800
2015-09-24,25.906702041625977,26.019339876589566,25.314227648455592,25.512469619253405,200878000
2015-09-25,25.841365814208984,26.28741229200735,25.68592508852346,26.231093387769587,224607600
2015-09-28,25.329992294311523,25.8098287657141,25.329992294311523,25.647630037714173,208436000
2015-09-29,24.568561553955078,25.57103921605397,24.298231464578294,25.417851707082647,293461600
2015-09-30,24.847896575927734,25.127237807304297,24.494213992411172,24.818609651239484,265892000
2015-10-01,24.685705184936523,24.69471641683409,24.1743285167292,24.570814126638464,255716400
2015-10-02,24.865924835205078,25.007849590157385,24.228396072262765,24.33202266171175,232079200
2015-10-05,24.956031799316406,25.08894530294106,24.570810712485372,24.7532834065852,208258800
2015-10-06,25.075429916381836,25.17229850638232,24.728505238675844,24.92224241867681,192787200
2015-10-07,24.956031799316406,25.179054171962477,24.647405313613383,25.172296178657522,187062400
2015-10-08,24.667678833007812,24.8231195509859,24.377073095304482,24.8231195509859,247918400
2015-10-09,25.25790023803711,25.293943439373155,24.66542432536903,24.78031535964068,211064400
2015-10-12,25.140764236450195,25.399831598717086,25.104721023258,25.395326841586918,121868800
2015-10-13,25.183565139770508,25.332246175155987,24.933509030574335,24.965047484102065,132197200
2015-10-14,24.82762336730957,25.122733849725346,24.681193885350055,25.070921424837714,177849600
2015-10-15,25.1993350982666,25.25340077463883,24.890706829821273,24.989828668767743,150694000
2015-10-16,25.014604568481445,25.230868953263432,24.8997135232572,25.181308042824874,156930400
2015-10-19,25.17005157470703,25.174556331909038,24.80510436753319,24.96054513111562,119036800
2015-10-20,25.629606246948242,25.71971683769229,24.96504386280446,25.082186427670127,195871200
2015-10-21,25.627355575561523,26.037357144222,25.613837869337218,25.68142124430889,167180800
2015-10-22,26.01933479309082,26.01933479309082,25.703948573067606,25.755762723263192,166616400
2015-10-23,26.825822830200195,26.859614518944007,26.20631483852487,26.28966572288069,237467600
2015-10-26,25.969772338867188,26.61180749086908,25.888672980854682,26.600544741471886,265335200
2015-10-27,25.805322647094727,26.253620644244485,25.679167132689763,25.99680657804078,279537600
2015-10-28,26.868627548217773,26.875387261824557,26.145492876813975,26.34148332220482,342205600
2015-10-29,27.1524715423584,27.188516468319552,26.643348134815415,26.740216724940186,204909200
2015-10-30,26.92043685913086,27.3079112043992,26.909172390531612,27.256097055045903,197461200
2015-11-02,27.29890251159668,27.33945219612116,26.945219820523008,27.213298385919117,128813200
2015-11-03,27.612031936645508,27.81928508901413,27.190765919767003,27.211041618757704,182076000
2015-11-04,27.48362922668457,27.893630839842178,27.398025098650983,27.738190091767454,179544400
2015-11-05,27.3569278717041,27.75737345512752,27.18951083158743,27.567331044501127,158210800
2015-11-06,27.38860511779785,27.558285063713978,27.28906072325715,27.399917804621726,132169200
2015-11-09,27.27775001525879,27.55828706289065,27.16010600369504,27.365983455450053,135485600
2015-11-10,26.41803741455078,26.71215003121332,26.257407261967753,26.447449711861307,236511600
2015-11-11,26.268718719482422,26.56509247892619,26.06510243487179,26.327541585275206,180872000
2015-11-12,26.18048858642578,26.429352198532804,26.164651858184623,26.30265837260354,130102400
2015-11-13,25.415796279907227,26.146552110237906,25.39995955174892,26.062842703644634,183249600
2015-11-16,25.832075119018555,25.845648962392257,25.112632076959997,25.198602628449553,152426800
2015-11-17,25.721220016479492,26.028906481166022,25.63751061506187,25.9994941834949,110467600
2015-11-18,26.535680770874023,26.580928065036172,26.130711101650345,26.189533964920045,186698800
2015-11-19,26.872777938842773,27.09223094163995,26.415774051115907,26.61486456316274,173183200
2015-11-20,26.990427017211914,27.130694683041032,26.888618002966997,26.96780164110825,137148400
2015-11-23,26.639747619628906,27.08770337092172,26.54698843422154,26.983631500342046,129930000
2015-11-24,26.895401000976562,27.001734039282514,26.49721998554499,26.544730161497384,171212800
2015-11-25,26.70309829711914,26.97458724505639,26.67821176707305,26.97006147991692,85553200
2015-11-27,26.6533203125,26.78906562442485,26.60581014375564,26.761916216825213,52185600
2015-11-30,26.764183044433594,27.01530949201183,26.639750398850293,26.694047495980463,156721200
2015-12-01,26.5469970703125,26.879570100117174,26.438402852054224,26.865996254353384,139409600
2015-12-02,26.307180404663086,26.721199916323,26.261933106305477,26.54699419289124,133546400
2015-12-03,26.062841415405273,26.422563831611907,25.841127232147954,26.36826672719209,166278000
2015-12-04,26.92934226989746,26.97911533746755,26.042482037422513,26.083205299427686,231108000
2015-12-07,26.75965690612793,27.11711638656781,26.653323869762712,26.91802588248572,128336800
2015-12-08,26.74834442138672,26.832052080591332,26.438395133698798,26.587712571731082,137238000
2015-12-09,26.157867431640625,26.62618412697429,26.03569763380479,26.614871437405125,185445600
2015-12-10,26.28229331970215,26.456499039468202,26.132975857405,26.252882748995948,116850800
2015-12-11,25.6058349609375,26.10582499158112,25.531175370903846,26.06057769669181,187544800
2015-12-14,25.447471618652344,25.492718920504387,24.83888557012098,25.379598939800353,257274800
2015-12-15,24.99724769592285,25.519863072693934,24.965574245945643,25.325296607934753,213292400
2015-12-16,25.189550399780273,25.336606684445236,24.61490255533471,25.12846638440405,224954000
2015-12-17,24.655622482299805,25.39542611843819,24.655622482299805,25.343390187409238,179091200
2015-12-18,23.988222122192383,24.777799080844837,23.938449055983405,24.639794296457037,385813200
2015-12-21,24.28232765197754,24.291377454648213,23.88414496483476,24.271014967120855,190362400
2015-12-22,24.259708404541016,24.370565486717243,24.08323980959433,24.298168778305914,131157600
2015-12-23,24.571914672851562,24.626211763331916,24.25291559837354,24.268752321683365,130629600
2015-12-24,24.44070053100586,24.66015354977659,24.422600921482264,24.66015354977659,54281600
2015-12-28,24.166948318481445,24.363777671352185,24.022154906969735,24.341152298368666,106816800
2015-12-29,24.601333618164062,24.75743974830809,24.17600310003668,24.198626751604547,123724800
2015-12-30,24.280067443847656,24.59227790304065,24.248393994048666,24.56513021811212,100855200
2015-12-31,23.81401252746582,24.21445639385491,23.714466418410996,24.209932355294903,163649200
2016-01-04,23.83437728881836,23.838903054211126,23.076473836463002,23.214480337688535,270597600
2016-01-05,23.237106323242188,23.947499666855865,23.16923537018913,23.92487601583818,223164000
2016-01-06,22.782360076904297,23.160182068774382,22.59458224833412,22.750686625045535,273829600
2016-01-07,21.820837020874023,22.653399897357048,21.816312982479797,22.325352742463547,324377600
2016-01-08,21.936222076416016,22.422638241655704,21.89097478358731,22.295944440876468,283192000
2016-01-11,22.291423797607422,22.41133070461942,22.022197683020806,22.390969935990505,198957600
2016-01-12,22.61494255065918,22.780098454321106,22.361553214899697,22.748425003110377,196616800
2016-01-13,22.03350830078125,22.893220789831734,22.013147534066185,22.696391414550362,249758400
2016-01-14,22.515396118164062,22.732587960687326,21.66020949524555,22.162462394692575,252680400
2016-01-15,21.974689483642578,22.105909091361884,21.57424546306885,21.764286225083733,319335600
2016-01-19,21.86835479736328,22.31857182283569,21.605915622025318,22.264274717138616,212350800
2016-01-20,21.897764205932617,22.214500470129966,21.135334979566526,21.51541815138859,289337600
2016-01-21,21.786901473999023,22.144359178154634,21.479215094317574,21.958842542706112,208646000
2016-01-22,22.94525718688965,22.954306992756898,22.255226318733012,22.31404746775918,263202000
2016-01-25,22.497303009033203,22.97014371445254,22.44526705683098,22.967880831467927,207178000
2016-01-26,22.621726989746094,22.82308036152132,22.18734679846067,22.608153148166377,300308000
2016-01-27,21.13533592224121,21.86156596174221,21.117236311805794,21.728085218447188,533478800
2016-01-28,21.286909103393555,21.38419231911223,20.90230200463969,21.21903817624049,222715200
2016-01-29,22.022197723388672,22.022197723388672,21.34574070031797,21.445286838883526,257666000
2016-02-01,21.81631851196289,21.879665421978128,21.583291638946616,21.82536831711847,163774000
2016-02-02,21.375150680541992,21.72808444103568,21.32990165607242,21.5878150542907,149428800
2016-02-03,21.798219680786133,21.909076777275168,21.28465573388582,21.492796081682272,183857200
2016-02-04,21.973365783691406,22.139417864836332,21.65263742893168,21.8050402764802,185886800
2016-02-05,21.38649559020996,22.04615174910417,21.311432627110822,21.955164393491266,185672400
2016-02-08,21.6116943359375,21.76864577931499,21.163582944862977,21.184054193174887,216085600
2016-02-09,21.607145309448242,21.823240555424313,21.366030225847094,21.447918694888983,177324800
2016-02-10,21.44336700439453,21.916499965266436,21.40469793410092,21.818688841003876,169374400
2016-02-11,21.31370735168457,21.545725209408825,21.061218248805595,21.33418033227886,200298800
2016-02-12,21.379674911499023,21.49568384994566,21.156757680456938,21.425169463556387,161405600
2016-02-16,21.982465744018555,22.030233725287705,21.520706856310273,21.613967657233903,196231600
2016-02-17,22.319120407104492,22.339591657057134,21.871008980114674,21.98929136253433,179452800
2016-02-18,21.896028518676758,22.49426759603916,21.85735771329363,22.482893523495918,156084000
2016-02-19,21.845983505249023,22.009760417382484,21.791391779684428,21.83688459508165,141496800
2016-02-22,22.037057876586914,22.041608199899244,21.818689214471288,21.907401429223263,137123200
2016-02-23,21.538909912109375,21.95062575697708,21.507064583525146,21.927879341622667,127770400
2016-02-24,21.85963249206543,21.923323132136613,21.22727294358755,21.377402368418014,145022800
2016-02-25,22.009761810302734,22.009761810302734,21.666285305365406,21.84826004935016,110330800
2016-02-26,22.04388427734375,22.29637169759186,21.968819558530566,22.109848349154202,115964400
2016-02-29,21.993837356567383,22.344137582132056,21.984738446566265,22.032506422492407,140865200
2016-03-01,22.8673152923584,22.921907025044668,22.159890987375892,22.21220929380349,201628400
2016-03-02,22.9173583984375,22.949203720404107,22.664869248959473,22.8627666658433,132678400
2016-03-03,23.087953567504883,23.135721539046983,22.849111974354905,22.8786838630044,147822800
2016-03-04,23.431434631347656,23.599760145498422,23.058387959208215,23.28585552687567,184220400
2016-03-07,23.1721248626709,23.39049354877753,22.96512851521479,23.290407250188636,143315600
2016-03-08,22.981048583984375,23.14710067558947,22.83774463799302,22.92418169082973,126247600
2016-03-09,23.00152015686035,23.106155025593015,22.808171343644165,23.044737812907478,108806800
2016-03-10,23.01289176940918,23.25628198010357,22.780875630465992,23.067485231287325,134054400
2016-03-11,23.260835647583008,23.2653842356737,23.087959797657657,23.25628532405237,109632800
2016-03-14,23.319971084594727,23.408685020457757,23.151645593462998,23.1812174838972,100304400
2016-03-15,23.788557052612305,23.925037236999444,23.62250497572415,23.64752654532976,160270800
2016-03-16,24.104734420776367,24.182072547930122,23.79082811883824,23.7953784412823,153214000
2016-03-17,24.066070556640625,24.218473418092056,23.874996887818018,24.00237817673982,137682800
2016-03-18,24.09335708618164,24.2252886521542,23.927306783698324,24.188893019290337,176820800
2016-03-21,24.091089248657227,24.486882302940177,23.91593826189222,24.09563783610061,142010800
2016-03-22,24.27533721923828,24.404993653350434,23.93186073273639,23.94095964299124,129777600
2016-03-23,24.141136169433594,24.35495627237209,24.088819592399766,24.220751219125223,102814000
2016-03-24,24.0364933013916,24.168424884324455,23.85906890696994,23.991000489902795,104532000
2016-03-28,23.92731285095215,24.15478040771241,23.897740957891887,24.111561016587242,77645600
2016-03-29,24.493711471557617,24.518733046632008,23.85680149129325,23.859076653238215,124760400
2016-03-30,24.921344757080078,25.116966993110236,24.702976112650077,24.71435018456986,182404400
2016-03-31,24.79169273376465,24.998689078565164,24.76667115943843,24.957744841980446,103553600
2016-04-01,25.019161224365234,25.02143638632358,24.611994005825885,24.743925632368487,103496000
2016-04-04,25.276195526123047,25.519585742382745,25.082846714569676,25.116967195163785,149424800
2016-04-05,24.978208541870117,25.187479985286735,24.889496345326787,24.909969325150364,106314800
2016-04-06,25.23980140686035,25.244351730115294,24.839457996977217,25.073751052291442,105616400
2016-04-07,24.689327239990234,25.116965594591342,24.59379128876652,25.01005557208116,127207600
2016-04-08,24.716630935668945,24.96911838207849,24.605170559055598,24.773497837248776,94326800
2016-04-11,24.79851531982422,25.160189681917586,24.755297658831385,24.78714298185345,117630000
2016-04-12,25.121524810791016,25.135172312814564,24.716632719983537,24.871309037424382,108929200
2016-04-13,25.4854679107666,25.55370714360792,25.203408597054672,25.203408597054672,133029200
2016-04-14,25.499114990234375,25.565080795702357,25.323965719842747,25.38993152531073,101895600
